location_id,date,temperature_avg_c,precipitation_mm,relative_humidity_pct,wind_speed_knots,visibility_km,is_hot,is_rainy,is_windy,is_low_visibility,weather_risk_score,weather_risk_level,recommended_action
K28J,2020-12-13,19.52,0.0,84.34,1.31,0.0,False,False,False,True,0.2,Low,Slower vehicle assumptions & staff guidance
K3LF,2020-12-03,2.9,0.0,85.68,2.86,15.759,False,False,False,False,0.0,Low,Normal operations
KPMD,2024-08-30,26.82,0.0,19.52,4.671,16.744,True,False,False,False,0.35,Medium,Add water points & shade
KPRX,2022-08-14,28.89,0.0,50.8266,5.751,15.456,True,False,False,False,0.35,Medium,Add water points & shade
KNOW,2023-01-28,7.4,0.4589999999999999,77.4836,3.39,16.583,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KOKM,2022-03-07,2.1,20.56,71.2776,7.469,16.569,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KNUQ,2023-01-21,6.8,0.0,64.239,2.16,15.778,False,False,False,False,0.0,Low,Normal operations
K54J,2020-12-27,6.59,0.0,61.3938,0.0,15.456,False,False,False,False,0.0,Low,Normal operations
KAEX,2020-12-08,11.05,0.0,72.51,2.49,15.4024,False,False,False,False,0.0,Low,Normal operations
KAKO,2020-12-20,-0.75,0.0,63.58,13.47,15.456,False,False,False,False,0.0,Low,Normal operations
KASN,2020-12-10,10.2,0.0,67.512,0.0,15.78,False,False,False,False,0.0,Low,Normal operations
KAUS,2020-12-14,5.7,0.0,62.7881,12.078,15.778,False,False,False,False,0.0,Low,Normal operations
KAWG,2020-12-13,-3.2,1.3,99.6937,5.79,15.778,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KBAD,2020-12-06,10.95,0.0,71.5026,3.729,15.6146,False,False,False,False,0.0,Low,Normal operations
KBAF,2020-12-28,1.75,0.0,78.3684,2.64,15.939,False,False,False,False,0.0,Low,Normal operations
KBAZ,2020-12-20,11.15,1.65,55.7124,5.751,16.261,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KBOK,2020-12-21,11.75,0.72,97.48,3.39,13.1376,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KBVE,2020-12-22,12.9,0.0,64.1718,2.241,15.1508,False,False,False,False,0.0,Low,Normal operations
KBVY,2020-12-08,-2.0,0.0,67.0131,8.712,16.1,False,False,False,False,0.0,Low,Normal operations
KMCN,2021-10-02,24.84,0.0,80.4066,1.98,11.3145,True,False,False,False,0.35,Medium,Add water points & shade
KODX,2023-01-02,1.14,0.0,80.8758,7.191,14.064,False,False,False,False,0.0,Low,Normal operations
KOEO,2023-01-01,0.14,1.53,97.2258,5.211,13.7904,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KOEO,2023-01-26,-9.64,0.0,84.1526,7.689,15.0895,False,False,False,False,0.0,Low,Normal operations
KOXV,2023-11-22,1.7,0.0,58.5256,7.88,15.778,False,False,False,False,0.0,Low,Normal operations
KQRH,2022-08-20,37.3,1.804,40.2938,5.481,0.0,True,True,False,True,0.8499999999999999,High,Add water points & shade; Covered waiting & shuttle capacity; Slower vehicle assumptions & staff guidance
KBYI,2020-12-07,-3.25,0.0,62.0438,2.49,15.295,False,False,False,False,0.0,Low,Normal operations
KD95,2020-12-01,-1.8,5.04,86.5557,10.318,8.37,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KDAA,2020-12-18,1.29,0.0,75.0386,1.98,15.456,False,False,False,False,0.0,Low,Normal operations
KPRX,2024-08-11,28.39,0.0,70.7809,5.652,15.617,True,False,False,False,0.35,Medium,Add water points & shade
KPRX,2024-08-31,28.46,0.0,68.6686,4.39,15.617,True,False,False,False,0.35,Medium,Add water points & shade
KP53,2023-11-19,3.33,0.0,72.1206,8.48,0.0,False,False,False,True,0.2,Low,Slower vehicle assumptions & staff guidance
KMIW,2021-10-04,14.75,0.0,72.624,7.092,15.3054,False,False,False,False,0.0,Low,Normal operations
KMKT,2021-10-04,15.88,0.0,69.3971,2.871,14.535,False,False,False,False,0.0,Low,Normal operations
KMMH,2021-10-12,1.2,0.0,54.7759,9.548,15.147,False,False,False,False,0.0,Low,Normal operations
KPIA,2023-11-14,9.54,0.0,46.71,3.99,15.617,False,False,False,False,0.0,Low,Normal operations
KPMD,2023-11-04,16.03,0.0,19.9723,4.059,15.456,False,False,False,False,0.0,Low,Normal operations
KPMD,2023-11-16,13.11,0.0,75.7053,3.411,14.2176,False,False,False,False,0.0,Low,Normal operations
KOZA,2022-03-20,17.7,0.0,25.8736,15.576,15.3024,False,False,False,False,0.0,Low,Normal operations
KPAO,2022-03-17,12.4,0.033,73.11,5.652,16.261,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KPAO,2022-03-24,11.0,0.0,74.6415,6.651,16.422,False,False,False,False,0.0,Low,Normal operations
KPVF,2024-08-13,23.4,0.0,28.43,4.932,15.456,False,False,False,False,0.0,Low,Normal operations
KOLZ,2023-01-27,-7.6,0.0,87.024,17.776,13.04,False,False,False,False,0.0,Low,Normal operations
KRDG,2022-08-22,26.51,0.0,75.9116,5.599,15.3066,True,False,False,False,0.35,Medium,Add water points & shade
KRDM,2022-08-14,20.06,0.0,33.8002,6.809,16.1,True,False,False,False,0.35,Medium,Add water points & shade
KPRX,2023-11-09,18.68,0.0,95.89,8.129,15.1488,False,False,False,False,0.0,Low,Normal operations
KPBI,2022-03-08,25.25,1.78,73.4877,12.37,15.456,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KPWK,2023-11-06,16.89,0.0,52.5402,12.47,15.617,False,False,False,False,0.0,Low,Normal operations
KPHL,2022-03-02,7.19,0.0,47.1636,6.59,16.422,False,False,False,False,0.0,Low,Normal operations
KPHL,2022-03-22,12.75,0.0,34.5,6.589,15.295,False,False,False,False,0.0,Low,Normal operations
KPHN,2022-03-27,-2.9,3.81,62.2908,11.27,14.5425,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KPHP,2022-03-17,8.89,0.0,44.9248,7.08,15.617,False,False,False,False,0.0,Low,Normal operations
KPIL,2022-03-30,27.63,0.0,64.2308,17.595,13.0624,True,False,False,False,0.35,Medium,Add water points & shade
KDLL,2020-12-07,-0.1,0.0,79.92,0.4,15.295,False,False,False,False,0.0,Low,Normal operations
KDMO,2020-12-10,11.85,0.0,46.7024,4.69,15.778,False,False,False,False,0.0,Low,Normal operations
KDYR,2020-12-09,4.4,0.0,66.0376,3.501,16.569,False,False,False,False,0.0,Low,Normal operations
KEDN,2020-12-31,15.9,0.0,91.6844,5.319,16.0056,False,False,False,False,0.0,Low,Normal operations
KEHR,2020-12-02,-0.85,0.0,76.426,1.26,15.939,False,False,False,False,0.0,Low,Normal operations
KEIK,2020-12-07,3.56,0.0,37.2933,1.8,16.5776,False,False,False,False,0.0,Low,Normal operations
KEKM,2020-12-30,0.8,3.42,91.28,10.143,11.169,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KEST,2020-12-13,-6.55,0.0,81.0798,11.308,16.744,False,False,False,False,0.0,Low,Normal operations
KFBL,2020-12-06,0.2,0.902,84.7004,2.519,15.78,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KFBL,2020-12-10,2.3,0.0,76.18,4.491,16.905,False,False,False,False,0.0,Low,Normal operations
KFDK,2020-12-02,5.0,0.342,59.5597,8.712,15.778,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KFGX,2020-12-16,0.4,0.88,81.8398,3.89,13.0624,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KFKR,2020-12-08,0.7,0.0,72.4202,5.027,16.583,False,False,False,False,0.0,Low,Normal operations
KFRI,2020-12-27,1.79,0.0,51.0939,4.851,16.905,False,False,False,False,0.0,Low,Normal operations
KFRI,2020-12-28,-0.19,0.0,64.3174,1.701,15.939,False,False,False,False,0.0,Low,Normal operations
KFDR,2020-12-12,4.0,0.0,65.66,6.19,15.939,False,False,False,False,0.0,Low,Normal operations
KFYG,2020-12-23,5.05,0.0,56.156,13.387,15.62,False,False,False,False,0.0,Low,Normal operations
KFZG,2020-12-13,18.65,0.351,89.43,2.4,11.6718,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KGFA,2020-12-03,-0.17,0.0,47.5002,14.96,16.2588,False,False,False,False,0.0,Low,Normal operations
KGIF,2020-12-03,15.6,0.0,72.1854,5.599,16.905,False,False,False,False,0.0,Low,Normal operations
KRAP,2024-08-01,24.91,0.0,35.5893,3.951,16.905,True,False,False,False,0.35,Medium,Add water points & shade
KPMV,2022-03-01,13.51,0.0,24.0198,7.88,15.778,False,False,False,False,0.0,Low,Normal operations
KRTS,2022-08-22,22.3,0.0,20.5691,6.39,15.295,True,False,False,False,0.35,Medium,Add water points & shade
KGMU,2020-12-08,4.3,0.0,46.7874,5.709,16.261,False,False,False,False,0.0,Low,Normal operations
KGRB,2020-12-29,-9.2,3.24,72.86,3.839,16.583,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KGUP,2020-12-30,-5.55,0.0,64.005,2.16,16.261,False,False,False,False,0.0,Low,Normal operations
KGWW,2020-12-29,6.6,0.0,62.279,3.729,15.617,False,False,False,False,0.0,Low,Normal operations
KGYH,2020-12-10,10.2,0.0,57.1732,3.179,16.1,False,False,False,False,0.0,Low,Normal operations
KGYH,2020-12-27,3.5,0.0,54.0764,1.639,16.905,False,False,False,False,0.0,Low,Normal operations
KHJO,2020-12-26,11.0,0.55,71.01,3.79,13.4615,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KHSV,2020-12-05,6.0,0.0,80.3503,3.619,12.22,False,False,False,False,0.0,Low,Normal operations
KHTS,2020-12-15,0.0,0.0,63.2115,4.939,15.295,False,False,False,False,0.0,Low,Normal operations
KOZA,2023-01-19,7.8,0.0,28.7,6.88,16.261,False,False,False,False,0.0,Low,Normal operations
KP53,2023-01-04,0.06,9.9,95.5119,6.372,0.0,False,True,False,True,0.5,Medium,Covered waiting & shuttle capacity; Slower vehicle assumptions & staff guidance
KPAO,2023-01-27,10.9,0.0,70.1658,4.311,12.6224,False,False,False,False,0.0,Low,Normal operations
KPBI,2023-01-01,24.34,0.0,81.4176,3.951,10.5545,False,False,False,False,0.0,Low,Normal operations
KPBX,2023-01-03,18.1,16.55,80.8452,9.878,13.0624,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KPBX,2023-01-18,10.75,0.009,69.7722,2.49,16.261,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KPDX,2023-01-03,3.46,0.51,73.9214,10.143,16.0886,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KMUI,2021-10-05,21.62,0.918,86.39,3.141,10.8585,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KMVY,2021-10-04,19.65,5.94,96.2676,9.108,9.937,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KMVY,2021-10-16,16.89,0.0,89.26,10.68,15.7806,False,False,False,False,0.0,Low,Normal operations
KPTS,2022-03-01,12.19,0.0,49.87,6.79,16.744,False,False,False,False,0.0,Low,Normal operations
KPUJ,2022-03-12,6.0,5.454,75.5568,14.07,11.8384,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KRDG,2023-11-04,8.43,0.0,62.6806,0.81,13.85,False,False,False,False,0.0,Low,Normal operations
KRDG,2023-11-25,0.53,0.0,54.86,3.051,15.456,False,False,False,False,0.0,Low,Normal operations
KMWN,2021-10-21,3.2,0.0,96.2531,31.053,9.5268,False,False,True,False,0.15,Low,Secure temporary structures
KRZR,2022-08-21,21.8,0.0,99.0,4.88,15.0528,False,False,False,False,0.0,Low,Normal operations
KRZZ,2022-08-28,25.54,0.0,89.0358,0.33,14.5209,True,False,False,False,0.35,Medium,Add water points & shade
KSAV,2022-08-06,27.25,0.0,79.619,5.79,15.456,True,False,False,False,0.35,Medium,Add water points & shade
KSBD,2022-08-15,29.69,0.0,29.66,4.169,15.295,True,False,False,False,0.35,Medium,Add water points & shade
KSBD,2022-08-16,29.95,0.0,29.8962,3.861,15.778,True,False,False,False,0.35,Medium,Add water points & shade
KRRL,2023-11-29,-2.66,0.0,72.0485,6.149,14.064,False,False,False,False,0.0,Low,Normal operations
KPSK,2023-01-10,1.8,6.1,84.1398,1.8,16.905,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KPSK,2023-01-11,3.31,7.8,82.2746,1.4,15.778,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KQSN,2022-03-20,8.35,0.0,22.8629,3.773,0.0,False,False,False,True,0.2,Low,Slower vehicle assumptions & staff guidance
KRAP,2022-03-06,-9.04,4.31,72.963,16.86,16.233,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KRAP,2022-03-10,-12.6,0.0,63.0728,4.851,16.1,False,False,False,False,0.0,Low,Normal operations
KRUQ,2024-08-23,21.28,0.0,62.59,1.32,16.1,False,False,False,False,0.0,Low,Normal operations
KIPT,2020-12-10,3.8,0.0,65.17,5.571,15.4638,False,False,False,False,0.0,Low,Normal operations
KRBD,2022-03-03,16.74,0.0,35.3084,5.112,16.583,False,False,False,False,0.0,Low,Normal operations
KRBD,2022-03-05,20.6,0.0,71.9625,11.493,14.839,False,False,False,False,0.0,Low,Normal operations
KRZR,2024-08-07,28.0,0.0,80.5172,1.87,14.92,True,False,False,False,0.35,Medium,Add water points & shade
KISW,2020-12-06,-3.4,0.0,75.5682,2.601,16.744,False,False,False,False,0.0,Low,Normal operations
KJDD,2020-12-19,9.1,4.6,85.3678,2.16,11.0595,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KJVW,2020-12-23,11.8,3.04,96.6508,4.221,16.744,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KJXN,2020-12-13,0.65,0.0,77.7336,6.908,14.49,False,False,False,False,0.0,Low,Normal operations
KSAV,2024-08-21,26.19,0.0,77.02,8.569,15.62,False,False,False,False,0.0,Low,Normal operations
KSAV,2024-08-29,28.11,0.25,75.1026,4.131,15.456,True,True,False,False,0.6499999999999999,High,Add water points & shade; Covered waiting & shuttle capacity
KSBD,2024-08-02,28.49,0.0,40.09,4.59,16.583,True,False,False,False,0.35,Medium,Add water points & shade
KPVF,2023-01-01,8.0,86.4,72.7974,7.029,12.24,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KRZL,2023-11-03,9.2,2.124,52.2126,13.277,15.939,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KJYL,2020-12-14,17.44,1.55,82.5339,7.191,16.2534,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KLAL,2020-12-30,20.1,0.0,70.0638,5.819,16.422,False,False,False,False,0.0,Low,Normal operations
K08D,2020-11-11,-6.3,1.5619999999999998,97.94,8.78,13.7115,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
K0CO,2020-11-14,-9.85,18.27,42.47,28.647,5.742,False,True,True,False,0.44999999999999996,Medium,Covered waiting & shuttle capacity; Secure temporary structures
K3N8,2020-11-24,-1.01,2.717,98.4504,8.406,7.1482,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
K4I3,2020-11-25,5.5,7.776,83.6724,6.68,14.9247,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
K6R6,2020-11-04,17.5,0.0,31.4523,8.38,16.744,False,False,False,False,0.0,Low,Normal operations
KLOL,2020-12-12,-1.9,1.17,74.2203,5.819,12.9368,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KLOM,2020-12-29,2.07,0.06,53.3583,6.192,16.1,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KLSE,2020-12-22,0.1,0.0,71.71,8.48,15.456,False,False,False,False,0.0,Low,Normal operations
KLUK,2020-12-11,8.65,0.0,72.0426,2.4,13.524,False,False,False,False,0.0,Low,Normal operations
KLVN,2020-12-08,1.64,0.036,88.7094,4.389,10.5742,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KLVN,2020-12-23,0.33,11.799,67.3723,11.418,11.6325,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KADU,2020-11-27,1.5,0.0,78.34,2.79,14.0434,False,False,False,False,0.0,Low,Normal operations
KAFF,2020-11-16,3.2,0.0,33.3828,7.249,16.1,False,False,False,False,0.0,Low,Normal operations
KALI,2020-11-01,20.35,0.0,65.0862,5.489,16.1,False,False,False,False,0.0,Low,Normal operations
KALI,2020-11-03,17.25,0.0,63.1686,4.401,15.617,False,False,False,False,0.0,Low,Normal operations
KAST,2020-11-10,6.3,4.32,81.8195,6.372,13.2696,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KAVL,2020-11-17,5.5,0.0,53.091,7.128,16.2588,False,False,False,False,0.0,Low,Normal operations
KAVX,2020-11-24,13.35,0.0,78.3054,4.69,14.028,False,False,False,False,0.0,Low,Normal operations
KAWG,2020-11-01,9.05,0.0,47.8764,18.436,15.456,False,False,False,False,0.0,Low,Normal operations
KBAB,2020-11-14,10.41,0.684,92.4251,8.569,7.889,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KBAD,2020-11-17,14.5,0.0,55.4598,2.781,15.778,False,False,False,False,0.0,Low,Normal operations
KBBF,2020-11-20,23.86,0.363,74.9628,10.065,0.0,False,True,False,True,0.5,Medium,Covered waiting & shuttle capacity; Slower vehicle assumptions & staff guidance
KBGF,2020-11-30,9.5,11.22,94.809,8.008,10.3428,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KBJC,2020-11-12,3.4,0.06,36.763,7.99,16.422,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KBKX,2020-11-27,-1.7,0.0,77.6,6.552,15.939,False,False,False,False,0.0,Low,Normal operations
KBOK,2020-11-17,13.55,10.4,89.4366,9.328,11.3295,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KBPI,2020-11-30,-10.15,0.0,61.7987,3.231,15.295,False,False,False,False,0.0,Low,Normal operations
KNUQ,2021-10-20,17.0,1.122,79.65,8.646,15.4154,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KQGX,2023-01-09,20.1,0.0,57.8799,3.894,0.0,False,False,False,True,0.2,Low,Slower vehicle assumptions & staff guidance
KQSN,2023-01-28,-3.84,0.0,63.5824,3.28,0.0,False,False,False,True,0.2,Low,Slower vehicle assumptions & staff guidance
KRBD,2023-01-24,6.84,0.0,72.4812,9.78,13.356,False,False,False,False,0.0,Low,Normal operations
KSEP,2024-08-15,32.6,0.0,49.11,8.08,16.744,True,False,False,False,0.35,Medium,Add water points & shade
KSFZ,2024-08-29,17.7,0.0,70.8846,5.652,16.905,False,False,False,False,0.0,Low,Normal operations
KRKP,2022-03-12,8.13,4.57,46.4398,14.07,14.2002,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KMKG,2020-12-30,0.5,14.0,80.7738,14.487,7.7995,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KMMH,2020-12-31,0.7,0.09,48.1041,8.129,15.617,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KNJM,2020-12-13,15.87,3.355,87.0978,4.499,12.5184,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KNOW,2020-12-18,7.1,4.1,85.1326,2.69,15.453,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KNOW,2020-12-30,6.95,10.01,89.0722,2.241,10.4174,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KBTL,2020-11-30,1.95,0.0,77.7135,12.078,15.78,False,False,False,False,0.0,Low,Normal operations
KBYI,2020-11-03,11.15,0.0,39.2842,2.739,16.744,False,False,False,False,0.0,Low,Normal operations
KBYY,2020-11-14,25.61,1.672,85.6698,8.442,15.62,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KOLZ,2020-12-07,1.65,0.0,87.7437,5.159,11.628,False,False,False,False,0.0,Low,Normal operations
KCEZ,2020-11-07,10.65,3.24,37.2042,13.17,15.4618,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KCIN,2020-11-04,14.85,0.0,52.528,10.38,14.8416,False,False,False,False,0.0,Low,Normal operations
KCKV,2020-11-29,3.45,8.91,79.2594,2.079,14.8203,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KCLS,2020-11-15,7.45,5.1,94.6638,6.28,12.2112,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KOXV,2020-12-22,4.9,0.0,63.5098,8.352,15.778,False,False,False,False,0.0,Low,Normal operations
KOXV,2020-12-27,-2.55,0.0,81.3656,7.272,14.8416,False,False,False,False,0.0,Low,Normal operations
KOZA,2020-12-28,10.7,0.0,52.39,5.832,14.3657,False,False,False,False,0.0,Low,Normal operations
KOCQ,2021-10-16,9.41,0.0,64.4077,7.689,16.1,False,False,False,False,0.0,Low,Normal operations
KODX,2021-10-11,12.0,0.0,60.9451,4.829,16.5776,False,False,False,False,0.0,Low,Normal operations
KRKP,2023-01-01,19.54,0.0,99.552,5.709,2.9682,False,False,False,True,0.2,Low,Slower vehicle assumptions & staff guidance
KRKP,2023-01-24,18.83,0.0,89.1568,13.47,11.7729,False,False,False,False,0.0,Low,Normal operations
KSGH,2022-08-21,21.64,0.225,89.0901,6.19,13.5432,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KCOM,2020-11-09,22.59,0.19,61.9948,9.252,16.583,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KCVX,2020-11-27,5.25,0.0,75.9522,2.64,15.778,False,False,False,False,0.0,Low,Normal operations
KDAA,2020-11-15,12.14,3.5010000000000003,79.7496,3.321,15.456,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KDCM,2020-11-01,15.0,7.1,84.1734,3.141,14.5035,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KDIK,2020-11-12,-6.6,0.0,66.8458,11.67,16.261,False,False,False,False,0.0,Low,Normal operations
KPHX,2020-12-09,19.5,0.3,15.6,5.379,15.617,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KPIL,2020-12-04,12.3,0.0,41.5226,8.08,15.456,False,False,False,False,0.0,Low,Normal operations
