PARENT_PLACEKEY,LATITUDE,LONGITUDE
22x-227@628-pny-8n5,39.940367,-75.11746
22k-229@5vh-b6v-n3q,37.316831,-122.033583
224-23f@5qv-x3y-bp9,32.929611,-96.808046
239-224@5vg-7gr-y35,37.787276,-122.452689
zzy-226@8fc-fc7-kpv,29.678776,-95.418849
zzw-22b@665-zx5-6c5,43.824395,-79.609624
249-222@5z4-zwb-ks5,34.049568,-118.445234
26s-222@627-s8r-ysq,40.76509,-73.978753
22f-223@627-s95-ysq,40.695224,-73.955832
22b-225@627-s8j-kvf,40.744951,-73.978689
226-25v@8g6-yky-jy9,33.848759,-84.375752
22g-222@627-rwb-2x5,40.883131,-73.878863
22b-22v@627-s8n-6kz,40.765062,-73.954865
zzy-223@5x6-pdz-6kz,49.153371,-123.157556
zzy-226@5pw-p8b-vmk,41.649338,-88.203888
222-222@5vg-9xq-fmk,37.70523,-121.741435
29m-222@627-s8y-snq,40.689097,-73.957869
22c-223@8fc-8cc-yd9,29.789864,-95.187318
zzw-224@5z5-3nx-t7q,34.103483,-118.258775
224-23j@5vh-b4z-w8v,37.368015,-122.029779
24h-222@8fc-f9r-n3q,29.703143,-95.40345
225-222@8fc-fh6-wzf,29.737495,-95.555016
222-24w@5z5-3qy-swk,34.043026,-118.267294
222-224@8g7-472-mrk,33.801356,-84.409062
222-24n@627-s8r-6c5,40.760677,-73.982424
zzw-222@5vh-b4n-ffz,37.335905,-121.998684
222-5b4@627-s8n-7qz,40.764285,-73.956887
zzy-222@5x4-4sm-xwk,47.50369,-122.345293
223-223@63r-7mh-mzf,38.596639,-76.939238
zzw-226@8g7-46k-pjv,33.725181,-84.377533
223-25q@627-vsg-8d9,40.613776,-74.177129
222-2kw@62j-shx-snq,42.362705,-71.069575
224-232@8g7-479-zs5,33.777303,-84.389427
223-225@628-phc-s5z,40.002439,-75.225163
zzw-222@8fc-fb2-hwk,29.696552,-95.415825
222-22w@5z6-3r8-3bk,33.997993,-118.264694
22x-222@8fc-ffb-5cq,29.80093,-95.510358
222-2dn@62j-sgg-bkz,42.345921,-71.101009
222-226@8fc-f3f-rrk,29.70442,-95.643408
222-222@5vg-7qw-7t9,37.758383,-122.155765
22k-22b@627-s4m-w49,40.77773,-73.958291
22c-226@5qw-st3-2hq,32.789196,-96.789144
22c-22h@627-tzc-z9f,40.910008,-74.147297
224-23g@8g7-47b-q2k,33.771118,-84.385979
zzy-229@5x4-4b4-zzz,47.615831,-122.320407
zzy-22y@8g6-ykw-mff,33.834383,-84.367556
227-223@8g7-47b-skf,33.768896,-84.386335
22m-234@5vg-832-c89,37.774169,-122.454128
22f-22g@5z4-ztv-ghq,34.029149,-118.410897
22h-222@5x4-48j-q2k,47.668919,-122.283839
255-224@627-wc7-sbk,40.72451,-73.996827
22j-222@627-s6s-5zz,40.883653,-74.007949
222-254@627-wcb-mtv,40.716024,-74.034675
zzy-234@627-s8r-gff,40.754762,-73.979173
zzy-234@627-s8r-h89,40.757109,-73.982577
zzy-224@5vh-b52-xkf,37.35671,-122.01708
zzw-22h@5z6-3cj-435,33.772086,-118.191195
227-222@5z5-3qy-rx5,34.044409,-118.263402
zzw-222@5vh-b8k-k4v,37.436226,-122.173787
zzy-222@5vh-b6t-whq,37.323952,-122.029191
28c-222@5qw-t3p-whq,32.78783,-96.796249
236-24b@628-pmf-q2k,39.944721,-75.167801
223-2fs@8fc-f9x-yn5,29.714015,-95.398168
zzy-228@627-s8j-gzf,40.736051,-73.991743
222-22p@62j-shz-45f,42.353455,-71.057388
22d-224@627-s4k-kfz,40.786883,-73.968683
239-223@5vg-7gw-5fz,37.797382,-122.405379
zzy-238@5vg-7gt-ffz,37.788665,-122.402646
223-22f@63j-vs9-vfz,40.046222,-82.472986
22q-23b@5qw-t3p-p9z,32.793464,-96.806124
224-23j@5z5-3rh-hwk,34.058354,-118.206406
227-246@8fc-fc2-dgk,29.747743,-95.358957
228-22z@627-s8j-mrk,40.748217,-73.983673
zzw-228@5qv-x49-zxq,32.953778,-96.817684
226-243@5x4-4b5-vcq,47.606533,-122.32191
223-223@5vh-b57-vcq,37.36429,-121.903808
zzy-226@5x4-4vt-4jv,47.604123,-122.324552
22f-22p@5x4-4b8-8sq,47.635807,-122.302438
22g-222@627-wf5-649,40.615432,-74.066617
zzy-242@627-wbv-gp9,40.75419,-73.991225
22b-224@627-s4g-2kz,40.860768,-73.970693
222-23n@627-wc3-835,40.692812,-73.991854
223-23c@63g-rdv-d7q,37.584222,-77.512494
223-2fs@8fc-f9x-yn5,29.714724,-95.39751
222-22m@627-wbz-snq,40.708806,-74.010551
zzw-228@5x4-4dc-btv,47.714837,-122.337447
222-2jm@5vh-bbh-bc5,37.376592,-122.065173
222-246@627-s57-xyv,40.882514,-74.056045
228-228@8fc-f9t-brk,29.709098,-95.403135
222-4rn@5qv-x3m-kvf,32.813306,-96.840572
22h-226@627-s8n-649,40.764781,-73.954012
zzw-222@8fx-5vf-hwk,25.588187,-80.512462
22v-22j@627-s4n-4gk,40.7696,-73.957655
222-23b@8fc-fgv-yy9,29.755165,-95.575698
zzy-22r@5x4-4b5-fj9,47.609703,-122.331735
22m-23q@5z4-zw9-x5z,34.065086,-118.445418
223-23p@627-wbz-3yv,40.707196,-74.012588
222-236@8g6-yky-g6k,33.846532,-84.372366
222-223@63s-2zw-8gk,37.63618,-77.569974
zzw-222@5z4-zvp-8gk,34.044444,-118.377666
24x-222@5z5-3rs-75z,34.05041,-118.241699
228-222@628-pp2-fcq,39.996572,-75.089457
zzy-227@8fc-97r-cbk,29.94467,-95.403883
222-22m@5vh-b36-mff,37.647723,-122.105832
222-23j@63g-rd4-qj9,37.568705,-77.477196
222-242@627-wbz-rff,40.710888,-74.00877
222-2kw@62j-shx-snq,42.362618,-71.0699
222-22x@5vg-7gx-jy9,37.756907,-122.404451
222-28v@5vh-b4n-dqf,37.335711,-121.999088
24j-222@627-wbr-ct9,40.746781,-74.038254
224-23z@8fw-23g-9s5,25.762,-80.192523
224-222@5qv-x43-d5f,32.925958,-96.843669
224-22d@8g7-472-cqz,33.801839,-84.419718
224-23j@5z5-3rh-hwk,34.058443,-118.206874
224-25x@5vh-6yy-6ff,37.253089,-121.950027
zzy-24y@627-s8r-ct9,40.752243,-73.980937
225-24h@8fw-5sm-4jv,25.773499,-80.321404
226-22r@5x4-4b3-kpv,47.657955,-122.318237
29d-223@627-s8h-vmk,40.740532,-73.99283
224-262@5vh-b8d-dy9,37.486219,-122.202612
zzw-223@5vh-b5v-3t9,37.417077,-121.953867
228-227@5pw-p89-fvf,41.608692,-88.212529
223-23z@62j-sgh-9j9,42.337661,-71.104957
3cf-223@5x4-49z-r49,47.650052,-122.307545
222-2kw@62j-shx-snq,42.362702,-71.069624
228-2ty@5z5-3p7-hdv,34.098409,-118.292885
223-228@8fw-27m-tqf,25.792665,-80.209743
zzy-22n@627-s6d-wx5,40.841484,-73.942115
225-2js@627-s6h-5zz,40.851752,-73.904885
222-22d@5vg-7ff-qmk,37.810956,-122.266365
22r-226@628-pm9-t9z,39.948807,-75.156679
224-222@627-s8j-tsq,40.741926,-73.973692
226-22b@5vh-8sc-jqf,37.325881,-121.882648
229-222@5qv-x4n-vs5,32.894202,-96.75409
22d-23j@627-s8r-7dv,40.762834,-73.988046
23b-222@8fw-27f-9zz,25.806365,-80.195095
zzw-22d@627-s8r-bx5,40.755721,-73.982159
22z-223@63s-2zr-hdv,37.627049,-77.552741
22b-222@5z6-3np-yqf,33.832945,-118.186072
225-222@628-pm4-54v,39.926346,-75.163163
223-223@5vg-7fg-6x5,37.798267,-122.278012
232-222@627-wgx-789,40.640724,-73.981928
22x-222@5z5-3qn-skf,34.052716,-118.290515
222-222@62j-sgf-bhq,42.349376,-71.098411
22c-226@5pr-36w-m49,39.091552,-94.577943
zzw-225@5vg-82r-pqf,37.710826,-122.466683
23d-224@627-s8r-cbk,40.755636,-73.980287
22m-223@627-rw8-pjv,40.85202,-73.828138
22g-222@5z4-zwb-28v,34.064668,-118.447172
222-222@8fc-8t2-z4v,29.650715,-95.251698
22h-22s@627-wbv-bx5,40.762478,-73.995867
zzy-23p@628-pm9-t9z,39.948017,-75.154195
23f-22g@5z5-3rs-fcq,34.034088,-118.251656
zzw-24n@5vg-7gw-pvz,37.790608,-122.432611
227-243@62j-shz-2p9,42.350692,-71.063112
228-224@5vh-9nb-f4v,37.575924,-122.040678
22s-227@5z5-3mr-rhq,34.021523,-118.141844
22s-2cv@627-s4n-6c5,40.773376,-73.959941
zzy-222@627-wg5-gzf,40.615148,-73.954019
22b-223@5z5-3r3-qvf,34.098783,-118.343256
22n-222@627-wc7-3yv,40.724784,-73.997115
24k-28w@62j-sj3-nwk,42.347526,-71.081794
232-222@62j-sjp-grk,42.334303,-71.073638
222-24p@8fc-f7b-7h5,29.753088,-95.607105
225-22h@62j-shy-m8v,42.350318,-71.049404
23x-222@5vg-7zy-pn5,37.697453,-122.484977
zzz-222@8fw-23k-ndv,25.768918,-80.186997
229-226@8fw-5tg-fmk,25.779849,-80.241512
22q-254@5z4-zw8-skf,34.058892,-118.411356
24y-222@8g7-46q-vmk,33.759696,-84.36109
zzw-22h@5z6-3cj-435,33.770746,-118.190479
22f-235@628-pmf-jd9,39.952198,-75.169211
225-222@8fw-77g-6tv,25.76098,-80.3947
222-226@628-t59-z75,40.322654,-74.639217
zzz-222@5vg-7ms-68v,37.802348,-122.454827
224-226@5vg-967-mtv,37.974802,-122.541619
222-222@5z6-3pw-6ff,33.916925,-118.265136
222-222@627-s4s-k2k,40.809152,-73.963563
222-24p@5vg-7h2-fpv,37.768759,-122.395822
22h-226@627-s8n-649,40.764479,-73.953658
223-22m@8fw-222-ht9,25.792454,-80.187589
223-225@5z5-3qr-bp9,34.05461,-118.266139
zzy-22h@627-s4n-xh5,40.780943,-73.950829
222-2gk@5vg-7h2-6hq,37.765911,-122.390049
223-2dr@5z5-3rh-m8v,34.058244,-118.207068
27x-222@8fw-23g-mx5,25.755144,-80.20761
222-235@8fw-5sp-b8v,25.783308,-80.300287
222-24z@8g7-476-d7q,33.801207,-84.393582
zzw-224@63s-8zc-nh5,39.693857,-75.719321
225-223@627-s4n-52k,40.77347,-73.955963
225-234@627-s8q-sbk,40.759417,-73.973965
zzy-222@63s-8xv-dsq,39.682709,-75.749326
zzy-22n@627-s4r-4sq,40.773402,-73.982656
227-223@8g7-47b-w6k,33.764317,-84.372628
229-22v@627-smh-ghq,40.935078,-73.85941
225-224@62j-sjp-hkf,42.333026,-71.073292
zzy-224@8fc-fg6-f2k,29.819471,-95.466833
222-22m@8fw-5sz-7h5,25.727509,-80.234098
222-22p@627-vtz-zvf,40.624927,-74.155457
zzy-22y@627-wbz-3wk,40.706424,-74.015154
zzy-223@62j-shz-st9,42.354219,-71.055945
227-22m@5pr-6gx-r49,38.911346,-94.513593
22c-22j@5vg-3zm-yn5,38.103659,-122.238806
227-223@8fc-f4d-j5f,29.706087,-95.54047
223-23z@62j-sgh-9j9,42.337864,-71.104997
223-229@8dz-c5m-dqf,33.581593,-92.850509
zzy-227@627-wc7-s3q,40.725819,-73.995242
223-226@628-pj4-zzz,40.00529,-75.150645
zzw-223@5pr-6f5-y5f,39.058013,-94.610631
223-3f5@5vg-833-6hq,37.763162,-122.457501
zzw-22q@8fc-rm7-249,29.902531,-95.631583
zzy-225@5z5-3rr-kvf,34.045174,-118.24917
38n-222@627-wc2-389,40.708585,-74.011185
zzy-227@627-s6h-pd9,40.846541,-73.910396
22d-222@5vg-7fk-7bk,37.809476,-122.249519
222-293@5vh-b7v-jsq,37.435149,-122.174307
zzw-222@5x4-49k-6zf,47.607521,-122.320088
225-24f@5z5-3rc-hnq,34.064493,-118.368062
zzy-225@8fw-23m-tsq,25.742117,-80.295875
22j-29d@627-s8q-wzf,40.762183,-73.969242
zzy-23p@8fc-9q6-qj9,29.811235,-95.430702
245-222@8fc-f4h-tvz,29.677995,-95.552513
zzy-229@5vg-7gz-4jv,37.76226,-122.434868
2b9-223@5vg-7ff-f9f,37.803209,-122.270947
2fd-222@627-wc7-9pv,40.71795,-74.000918
225-222@8fc-fgg-zzz,29.844514,-95.503996
22n-226@8fc-f9x-pjv,29.711776,-95.39998
234-22f@627-s8q-s89,40.762079,-73.975012
zzy-222@5vh-9nh-649,37.53329,-121.998233
223-22x@5x6-ptq-kpv,49.184786,-123.1337
zzy-222@8fc-ffc-ghq,29.819805,-95.54545
zzw-22c@627-smg-yjv,40.927797,-73.842498
22f-222@5x4-49r-b49,47.586082,-122.304966
22k-223@5vh-9wz-kvf,37.677151,-121.786259
zzw-222@5z6-3n2-w6k,33.808181,-118.152655
22k-222@627-wc3-qfz,40.703312,-73.99393
222-224@5vh-b7x-kmk,37.421489,-122.118997
zzw-223@8fw-76n-575,25.759806,-80.418829
zzw-226@5vg-832-bx5,37.775037,-122.452995
22s-224@627-wg4-g8v,40.639247,-73.948335
22x-225@627-s8j-nwk,40.750781,-73.976323
23q-223@5x4-49z-6p9,47.637231,-122.374082
22s-223@8fc-9ry-fpv,29.982098,-95.508934
22y-223@627-w9q-fzz,40.740351,-74.191801
222-222@62j-sp3-85f,42.448049,-71.347833
222-22s@5qw-t32-qs5,32.659159,-96.878342
zzw-226@8fc-9pb-vcq,29.870259,-95.332792
23v-222@627-s4g-g8v,40.8729,-74.005305
223-222@627-s96-pd9,40.701298,-73.94292
222-33s@628-pmf-6x5,39.947867,-75.192889
222-5b4@627-s8n-7qz,40.764275,-73.95615
zzw-228@5z4-ztx-28v,34.037603,-118.44211
23g-237@5qv-x2v-hyv,32.81446,-96.800356
222-22d@8fw-266-s5z,25.929451,-80.220395
232-222@5vg-7gy-vvf,37.770301,-122.450506
223-224@63s-dvw-yqf,39.960005,-75.230534
22p-22q@5vg-7h2-dvz,37.767357,-122.403687
zzy-22q@8fc-f77-p7q,29.732007,-95.648929
22f-22f@627-s8r-5pv,40.763394,-73.98434
224-222@628-p8t-5vf,40.085552,-74.967509
224-222@627-s6c-3t9,40.824487,-73.908601
zzy-223@5q9-463-8jv,39.361897,-104.579097
222-224@628-p9r-mff,40.089272,-75.032836
224-22j@627-s8j-mp9,40.746774,-73.981822
224-4nw@628-pmf-6x5,39.950135,-75.19297
222-33s@628-pmf-6x5,39.948497,-75.192657
zzw-222@5vg-94c-xnq,38.005007,-122.540713
222-22j@8gg-3bw-mhq,35.439755,-80.603507
222-237@627-s4s-z9f,40.81062,-73.963385
222-2hd@8fw-27n-2zf,25.791713,-80.216281
zzw-224@627-s6h-y5f,40.861057,-73.892552
227-222@5z4-ztz-2kz,34.004291,-118.433655
22d-227@627-vv3-mkz,40.597592,-74.140484
223-23n@8fc-f9s-hnq,29.691247,-95.403295
223-26r@5vg-7qk-3wk,37.855954,-122.257792
22y-22c@5z5-3rc-nbk,34.070249,-118.37558
zzw-223@5x4-4qh-6kz,47.526488,-122.269619
22h-255@627-wbt-rzf,40.749745,-74.004612
zzz-222@5vg-7gk-5mk,37.726277,-122.383389
22k-223@5vg-832-qfz,37.763885,-122.467498
zzw-223@5qv-x3z-mzf,32.923032,-96.791723
22c-222@627-wg9-yjv,40.652657,-73.952755
225-2d8@627-s69-zpv,40.843862,-73.91161
226-257@5z6-3cb-835,33.783169,-118.192817
227-2gp@8g7-475-7wk,33.808439,-84.395583
235-223@5vg-7gy-5zz,37.745048,-122.426681
22g-22d@5qv-x4z-9s5,32.911501,-96.876021
22t-222@5pr-38c-8sq,39.170183,-94.596999
224-222@627-skv-3t9,40.967305,-73.881106
22h-223@62j-sj4-5xq,42.343225,-71.086133
222-222@62j-sjp-h3q,42.336383,-71.072224
235-222@8fw-5ss-d7q,25.769165,-80.330032
22k-228@627-s8k-3nq,40.753641,-73.990602
zzw-222@62j-shx-ch5,42.363362,-71.066192
222-22b@8fc-fcy-835,29.717891,-95.478234
222-22d@8fc-8br-y9z,29.767867,-95.177073
222-23q@628-pj8-85f,40.018777,-75.098574
zzw-226@5qw-t4b-7bk,32.763437,-96.897459
zzw-22q@8fw-23g-7t9,25.766701,-80.19358
222-22q@63r-bb8-h3q,39.251881,-76.613384
222-22d@5pr-6fd-zzz,38.990065,-94.607176
226-24g@5z4-ztw-fvf,34.02059,-118.423803
222-2jx@627-wgb-r6k,40.656986,-73.946171
222-2qh@5vg-833-qvf,37.781405,-122.504431
zzw-222@8g7-46r-7qz,33.754157,-84.372064
223-222@8fc-fbf-wtv,29.740178,-95.456816
zzw-225@5vg-9xm-hh5,37.679963,-121.777698
22c-22m@5x4-4fr-mff,47.669621,-122.378614
22d-23w@627-wbz-t9z,40.706587,-74.007472
zzw-222@5x4-4r3-789,47.551049,-122.318249
zzw-222@8fc-fhy-2x5,29.717434,-95.497479
zzw-222@5z6-3n2-w6k,33.807061,-118.14615
224-223@5vg-85n-x5z,37.775368,-122.224759
zzy-223@5pr-3qj-2x5,39.248179,-94.651868
26c-222@5z5-3p7-wtv,34.090531,-118.302973
zzy-223@628-pgd-kfz,39.953297,-75.166557
26q-222@627-wc7-s3q,40.725887,-73.995398
zzy-228@8g7-479-qxq,33.772168,-84.383572
225-222@63g-rd2-4qf,37.539247,-77.430912
zzy-223@627-w9w-99f,40.689771,-74.174562
222-2kw@62j-shx-snq,42.362227,-71.067539
225-3t5@627-s6d-wrk,40.841738,-73.940989
229-22d@8fc-9ry-j5f,29.978508,-95.510671
zzw-226@5pw-p84-ffz,41.639325,-88.20429
224-239@5vg-966-c3q,37.973825,-122.527546
zzy-23n@5x4-4b5-j35,47.606172,-122.332104
24k-28w@62j-sj3-nwk,42.348729,-71.082277
222-222@5vg-7h2-6hq,37.770004,-122.391043
zzw-222@8fc-f3d-hnq,29.677942,-95.600112
zzw-228@5x4-4b6-n89,47.621796,-122.350952
226-223@63r-tv6-8d9,38.647235,-77.335383
223-222@5vg-7qj-fpv,37.868404,-122.263169
227-224@627-s8j-zcq,40.746824,-73.991968
22y-223@8fc-fhz-vvf,29.729748,-95.530638
229-224@5pr-6fb-cwk,38.99391,-94.594005
23k-227@62j-shz-4y9,42.356204,-71.060564
222-2ht@5z4-zvh-sdv,34.052467,-118.452803
22j-224@8f6-9g6-g8v,33.897849,-88.998224
22d-223@5vh-8sb-qzz,37.333833,-121.884811
22h-24c@5vg-7gr-py9,37.785145,-122.440676
222-23r@665-z8t-yd9,43.786638,-79.496543
254-223@8fw-23g-75z,25.765341,-80.190242
222-2p8@5qw-t3z-rhq,32.693169,-96.791573
222-2g4@628-pmf-6c5,39.949028,-75.194672
223-222@8fc-fbg-snq,29.740031,-95.471548
zzy-226@8fc-rm4-7qz,29.919132,-95.613268
228-22q@8fw-23m-qcq,25.783481,-80.189997
zzw-224@8fw-5ty-3bk,25.690609,-80.31448
232-22b@627-s8j-hbk,40.737539,-73.99042
222-229@628-tgr-8n5,40.196388,-74.699849
22c-22m@628-pmb-6p9,39.948746,-75.166606
223-226@628-pj4-zzz,40.005829,-75.150903
222-2cc@8g7-482-d5f,33.791326,-84.319514
zzy-226@8fc-9td-zxq,30.004561,-95.463889
zzw-222@5vh-b8k-k4v,37.435674,-122.174108
222-223@8gb-76x-zcq,33.910739,-84.822431
zzw-222@5vh-9zz-rrk,37.691691,-121.930198
238-227@8fc-fcx-975,29.686139,-95.463137
232-222@62j-sjp-grk,42.335141,-71.073407
22g-224@5vg-85h-kxq,37.769284,-122.232521
22q-22f@627-s6g-jgk,40.816204,-73.918724
222-23r@8fc-f47-ysq,29.684538,-95.534734
22y-22k@5qv-x3m-kmk,32.816558,-96.844548
222-23n@8fc-fh6-c3q,29.729398,-95.593927
zzw-259@5z4-zw8-gff,34.058205,-118.417558
zzy-234@627-s8r-h89,40.757088,-73.983038
zzw-223@628-pfv-8n5,40.043707,-75.185893
zzw-222@8g7-4pn-8vz,33.640365,-84.419621
22k-225@627-s8v-2rk,40.681952,-73.935496
227-222@5qw-svp-xnq,32.831669,-96.701467
225-25b@627-s8r-d9z,40.753796,-73.986007
223-237@5qv-x2x-cnq,32.865301,-96.80481
226-25f@5z5-3rr-m49,34.046212,-118.240223
229-28d@628-pmb-9s5,39.954589,-75.163873
222-224@63j-vsb-5pv,40.048698,-82.45389
222-223@5z5-3rm-v4v,34.062742,-118.200037
222-227@5vg-7fn-kmk,37.785298,-122.280675
22c-222@8fc-9sy-tn5,29.946376,-95.422844
zzw-222@62j-qp7-st9,42.366718,-71.030825
22r-2bt@5vg-7gr-pqf,37.784268,-122.439286
222-223@627-s5z-bzf,40.899423,-73.970443
zzy-222@627-wg3-k9f,40.630677,-73.951806
22j-223@5qv-xkg-2tv,32.990667,-96.832089
222-23g@627-sd2-q75,41.027848,-73.753738
222-228@627-vv7-h89,40.635944,-74.106227
222-23y@5z4-zxj-jqf,33.947023,-118.383064
22d-227@627-s8r-4n5,40.754279,-73.975082
zzw-223@8g6-ym2-s3q,33.828996,-84.337403
222-5b4@627-s8n-7qz,40.76435,-73.957282
22h-226@627-s8n-649,40.764079,-73.954603
22m-225@627-wh3-47q,40.664467,-73.989531
222-224@5vg-847-249,37.668555,-122.46633
22t-224@5vg-87x-qfz,37.67328,-122.081665
224-222@63r-tvb-pqf,38.677425,-77.344616
223-2ch@627-sd3-gkz,41.031696,-73.741515
222-222@5qv-x2s-rx5,32.809645,-96.837864
224-22b@5p2-52h-yqf,41.451861,-96.512667
224-2rf@5vg-7fm-hqz,37.837285,-122.267413
224-4nw@628-pmf-6x5,39.949552,-75.192901
zzw-223@8fw-5tz-ygk,25.639278,-80.335176
222-222@8fw-5tx-s89,25.687771,-80.318683
222-223@5qw-stf-bc5,32.733654,-96.708579
zzy-22d@627-tzc-mx5,40.904955,-74.165309
227-22r@5qv-x2v-dvz,32.814375,-96.801024
227-222@5vh-b6y-qfz,37.302095,-121.913636
223-223@63s-2xn-guk,37.647036,-77.617126
zzw-222@8g7-4cm-45f,33.879011,-84.456321
222-2q4@5z6-3n6-fxq,33.778791,-118.119416
222-23r@63s-2yq-ty9,37.660105,-77.656441
222-25b@5z6-3qz-gx5,34.007371,-118.266088
zzy-226@5x4-4vt-4jv,47.604334,-122.324114
222-33s@628-pmf-6x5,39.947614,-75.19363
222-5g9@62j-sgh-92k,42.338009,-71.105587
222-4dt@5pr-36y-5zz,39.083888,-94.576649
22h-226@627-s8n-649,40.764066,-73.953938
zzy-222@5vg-8nb-6hq,38.229851,-122.598496
229-285@8g6-yjv-835,33.909341,-84.349597
224-22g@627-sd6-dqf,41.027353,-73.764778
22c-234@627-s8j-y5f,40.746572,-73.986378
zzw-224@5x4-4vy-t9z,47.561189,-122.384336
22f-227@63j-vv6-gx5,40.074096,-82.414725
222-22h@8g7-3z5-kj9,33.751974,-84.486153
zzw-22p@8fc-fhj-2hq,29.777026,-95.606921
223-222@5vg-7fh-xt9,37.810133,-122.288191
226-223@628-p7b-r49,40.06768,-75.018165
224-22p@627-rwf-xnq,40.867737,-73.824561
22r-23k@5qv-v84-mc5,32.911343,-96.728765
zzy-222@8g6-ym3-5pv,33.853216,-84.359219
zzy-228@8fv-zj6-3h5,25.960412,-80.143485
222-2dn@63s-dvy-vs5,39.948299,-75.199675
222-224@627-rw9-yn5,40.879682,-73.879814
zzw-223@5vg-7gx-jy9,37.755539,-122.404378
zzw-222@5pr-6f5-ndv,39.048445,-94.591004
234-222@5pr-4zv-tvz,39.12481,-94.825935
225-224@62j-sjp-hkf,42.332898,-71.073526
225-222@627-s93-p9z,40.704423,-73.917804
zzw-222@5vh-b8k-k4v,37.436117,-122.17415
zzw-223@5x4-4d8-dqf,47.701609,-122.36278
226-255@627-wbz-w6k,40.713236,-74.008612
226-222@5pr-6cn-4gk,38.943515,-94.607102
227-223@5x4-4sq-rff,47.514083,-122.310182
zzy-228@5r5-xrc-4gk,38.488677,-95.266617
24y-23s@628-pm4-tgk,39.930767,-75.151485
226-223@5z4-ztx-wtv,34.035906,-118.44481
22z-222@5vg-7ff-t9z,37.808082,-122.264759
247-222@5x4-4b4-rx5,47.612565,-122.336639
22g-223@5vg-7gr-zxq,37.786302,-122.433366
22n-22c@8fw-23g-87q,25.763717,-80.193953
223-2cx@5vg-7qc-7qz,37.800002,-122.206554
223-2f3@62m-dnj-f2k,43.198719,-71.56214
22c-223@8fc-f4h-bp9,29.688321,-95.560751
zzy-226@5vg-7gv-7dv,37.782483,-122.40014
zzy-222@8fc-8c8-h5z,29.809626,-95.164666
22c-24k@627-s8j-n89,40.745842,-73.9809
22f-222@627-s8j-f4v,40.735431,-73.998938
227-22h@5vg-7gt-ckf,37.792439,-122.402954
zzy-22k@627-s8r-835,40.760247,-73.985131
zzy-225@5vh-9qg-kvf,37.493052,-121.928219
222-22b@5z6-3my-tvz,33.810226,-118.110135
222-222@8fc-fbr-fxq,29.699118,-95.296008
224-223@5qw-t32-4d9,32.646042,-96.876243
232-226@627-s6v-nwk,40.888211,-74.02104
23t-224@5vg-7gw-whq,37.789553,-122.40776
zzy-225@627-s6n-75z,40.862164,-73.933447
22q-222@627-s8r-fs5,40.756872,-73.980402
zzw-222@63g-rbk-ty9,37.538032,-77.518858
zzy-22t@5qv-wy9-n5z,32.904663,-97.036067
227-223@5vg-7gw-pqf,37.790339,-122.434175
227-2gp@8g7-475-7wk,33.808211,-84.395666
22c-223@627-s6j-ks5,40.837332,-73.886816
22c-222@627-s4v-mtv,40.804891,-73.940485
225-222@63r-tw5-sbk,38.680986,-77.361194
zzw-222@8fc-fh6-54v,29.735936,-95.610884
222-22m@5vg-87x-q4v,37.67823,-122.082791
222-223@5s5-vp6-8d9,41.73691,-84.939057
zzw-222@5vh-8rx-5fz,37.299793,-121.823676
22c-227@5vh-7y5-s89,37.490684,-122.226941
zzw-223@8g7-4c3-fcq,33.807182,-84.433995
zzy-23d@8fw-23m-v9f,25.773668,-80.195176
229-2j8@62j-sgh-bp9,42.33762,-71.107483
227-222@5z5-3p7-5cq,34.09768,-118.296749
23d-222@5z6-3q6-mtv,33.989014,-118.35239
222-225@8fc-8c6-c89,29.806023,-95.195634
224-222@8fc-9s4-dd9,29.953711,-95.545414
zzy-22d@627-s8r-xnq,40.765252,-73.971705
22h-227@627-wgt-yd9,40.652281,-74.004791
222-22j@8fc-9v6-hh5,29.925636,-95.5966
229-222@8fw-5vj-4d9,25.706433,-80.333377
22k-22q@8g6-ym3-2tv,33.854531,-84.358169
222-222@5x4-48d-f2k,47.70045,-122.323476
222-232@8g7-476-hkf,33.797227,-84.388014
zzw-23x@5vh-8tf-b6k,37.325789,-121.814312
zzw-22b@5pr-373-mkz,39.084748,-94.584445
222-25c@8fc-fhv-fvf,29.741773,-95.48543
222-2bf@627-s8h-zpv,40.734524,-73.982906
222-2bt@627-s6h-zxq,40.852927,-73.891549
223-26j@62j-sgh-btv,42.339961,-71.10545
222-225@8g7-4bt-9xq,33.841919,-84.427378
23x-224@5z4-zvh-nnq,34.051806,-118.471954
22f-222@5z5-3qt-mrk,34.06384,-118.301599
zzy-232@627-s8j-nkf,40.749515,-73.976329
zzw-224@5z5-3rc-kfz,34.074025,-118.380342
225-222@5z6-3np-6p9,33.83855,-118.183067
22k-225@8fw-23n-6kz,25.772232,-80.18767
zzw-22n@8fc-f4c-73q,29.694316,-95.521814
zzy-222@628-pnw-snq,39.960401,-75.137429
zzw-222@5z4-zxd-kfz,33.978653,-118.417852
225-287@628-pmb-8qf,39.950416,-75.156775
zzy-223@627-w9w-99f,40.694904,-74.176666
222-224@8fw-5sq-ct9,25.747653,-80.317844
222-228@627-skv-dvz,40.969038,-73.886156
224-227@5x4-4xm-vxq,47.520337,-122.375943
224-26n@627-rwj-7nq,40.893567,-73.861208
222-22x@5z5-3pn-guk,34.145613,-118.338777
226-225@627-s8j-xt9,40.749495,-73.989009
222-2nz@5x4-4r2-m6k,47.562866,-122.307813
